compound_id,mp_id,formula,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom_eV,delta_energy_per_atom_eV,delta_icohp_per_atom_eV,bonding_label,viability_label,warnings
extension_BaCl2_exp_mp-23199,mp-23199,BaCl2,False,0.006785772499999787,-2.9614528075,2.9614528075,-0.22439916666666537,exobondic,stable_on_hull,
extension_BaF3_exp_mp-1080821,mp-1080821,BaF3,False,0.0,-3.19264289375,3.19264289375,-0.8679649999999988,exobondic,stable_on_hull,
extension_BaF3_theo_mp-1183303,mp-1183303,BaF3,True,0.061207927499999926,-3.13143496625,3.13143496625,-0.24934749999999806,exobondic,stable_on_hull,
extension_BaMg3_mp-1016218,mp-1016218,BaMg3,True,0.17140638551136345,0.12058222625000026,-0.12058222625000026,0.0717825,endobondic,metastable_viable,
extension_BaN2_exp_mp-1102371,mp-1102371,BaN2,False,2.056778179166667,1.3050746108333324,-1.3050746108333324,-5.342378333333333,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_BaO_exp_mp-1008500,mp-1008500,BaO,False,0.01888829749999843,-2.804754410000002,2.804754410000002,-0.3221143749999982,exobondic,stable_on_hull,
extension_BaO_theo_mp-1950989,mp-1950989,BaO,True,0.04343597749999972,-2.7802067300000006,2.7802067300000006,-1.612911874999999,exobondic,stable_on_hull,
extension_BaP10_mp-28035,mp-28035,BaP10,False,0.0036162985064951414,-0.2570918210389595,0.2570918210389595,-0.3673611255411244,exobondic,stable_on_hull,
extension_BaS3_exp_mp-556296,mp-556296,BaS3,False,0.04356796437499888,-1.3907245862499997,1.3907245862499997,-0.6232979687499967,exobondic,stable_on_hull,
extension_Be12Mo_mp-1475,mp-1475,Be12Mo,False,0.0,-0.1278044192307687,0.1278044192307687,-2.102653846153837,exobondic,stable_on_hull,
extension_Be3N2_exp_mp-18337,mp-18337,Be3N2,False,0.0,-1.2173527985000014,1.2173527985000014,1.8948462500000232,endobondic,stable_on_hull,
extension_Be3N2_theo_mp-1017550,mp-1017550,Be3N2,True,0.20808621349999967,-1.009266585000001,1.009266585000001,2.3655235000000205,endobondic,stable_on_hull,
extension_Be3P2_exp_mp-567841,mp-567841,Be3P2,False,0.0,-0.23136165360714217,0.23136165360714217,-0.2110653452381058,exobondic,stable_on_hull,
extension_Be3P2_mp-1084771,mp-1084771,Be3P2,True,0.15672523674999983,-0.0746364168571425,0.0746364168571425,-0.17951959523810784,exobondic,stable_on_hull,
extension_Be3P2_mp-567841,mp-567841,Be3P2,False,0.0,-0.23136165360714217,0.23136165360714217,-0.21106559523810375,exobondic,stable_on_hull,
extension_Be3P2_theo_mp-1084771,mp-1084771,Be3P2,True,0.15672523674999983,-0.0746364168571425,0.0746364168571425,-0.17951959523810784,exobondic,stable_on_hull,
extension_BeCl2_exp_mp-23267,mp-23267,BeCl2,False,0.008707515833333623,-1.837467066666666,1.837467066666666,1.8203724999999977,endobondic,stable_on_hull,
extension_BeCl2_theo_mp-1172909,mp-1172909,BeCl2,True,3.1687985972222217,1.322624014722222,-1.322624014722222,-5.780678611111114,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_BeF2_exp_mp-15951,mp-15951,BeF2,False,0.00039670611111120024,-3.550195442777778,3.550195442777778,3.1514019444444217,endobondic,stable_on_hull,
extension_BeF2_theo_mp-975644,mp-975644,BeF2,True,2.518145377222223,-1.0324467716666665,1.0324467716666665,-0.6815591666666497,exobondic,stable_on_hull,
extension_BeO_exp_mp-7599,mp-7599,BeO,False,0.015346631250000797,-3.087509171249999,3.087509171249999,2.786351875000017,endobondic,stable_on_hull,
extension_BeO_theo_mp-1778,mp-1778,BeO,True,0.006973667500000502,-3.095882134999999,3.095882134999999,4.439109374999987,endobondic,stable_on_hull,
extension_C(NO)2_mp-1197051,mp-1197051,C(NO)2,False,1.1348039342500007,0.07356992324999823,-0.07356992324999823,2.171960250000005,endobondic,metastable_viable,
extension_C2N2O_mp-1214250,mp-1214250,C2N2O,True,0.47205626016666535,-0.058560745333333365,0.058560745333333365,1.3606609166666856,endobondic,stable_on_hull,
extension_C3N4_anchor_mp-571653,mp-571653,C3N4,False,0.4981181882142849,0.4981181882142859,-0.4981181882142859,3.9343607142857144,endobondic,metastable_viable,
extension_C3N4_mp-567885,mp-567885,C3N4,True,0.1475561110714274,0.1475561110714279,-0.1475561110714279,2.903288571428545,endobondic,metastable_viable,
extension_C3N4_mp-570572,mp-570572,C3N4,False,0.14726764821428517,0.14726764821428567,-0.14726764821428567,2.8863621428571316,endobondic,metastable_viable,
extension_C3N4_mp-971683,mp-971683,C3N4,True,0.12167648535714193,0.12167648535714329,-0.12167648535714329,3.2291516666666604,endobondic,metastable_viable,
extension_C3N4_poly_mp-1182484,mp-1182484,C3N4,True,0.5848164510714273,0.5848164510714285,-0.5848164510714285,-0.8263635714285706,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_C3N4_poly_mp-2852,mp-2852,C3N4,True,0.5033424574999987,0.5033424575,-0.5033424575,4.659178571428604,endobondic,metastable_viable,
extension_C3N4_poly_mp-563,mp-563,C3N4,True,1.5118795946428563,1.5118795946428574,-1.5118795946428574,2.3637157142857217,endobondic,metastable_viable,
extension_Ca3N2_exp_mp-1047,mp-1047,Ca3N2,False,0.01669766374999959,-0.9430230205000001,0.9430230205000001,-2.518586,exobondic,stable_on_hull,
extension_Ca3N2_mp-844,mp-844,Ca3N2,False,0.0,-0.95972068425,0.95972068425,-2.467930000000002,exobondic,stable_on_hull,
extension_Ca3N2_theo_mp-1013524,mp-1013524,Ca3N2,True,0.5111703895000002,-0.4485502947499995,0.4485502947499995,-2.5203040000000008,exobondic,stable_on_hull,
extension_Ca3Zn_mp-1039229,mp-1039229,Ca3Zn,True,0.15884041124999992,0.024939257500000034,-0.024939257500000034,-3.1150237499999998,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CaCl2_exp_mp-23214,mp-23214,CaCl2,False,0.0011452108333331878,-2.8042218233333327,2.8042218233333327,-0.3198966666666661,exobondic,stable_on_hull,
extension_CaCl2_theo_mp-1120739,mp-1120739,CaCl2,True,0.04218543083333426,-2.7631816033333325,2.7631816033333325,-0.22084666666666694,exobondic,stable_on_hull,
extension_CaF2_exp_mp-10464,mp-10464,CaF2,False,0.03464170166666669,-4.187573868333334,4.187573868333334,-0.22266999999999726,exobondic,stable_on_hull,
extension_CaF2_theo_mp-554355,mp-554355,CaF2,True,0.24025145999999964,-3.98196411,3.98196411,-0.1814066666666664,exobondic,stable_on_hull,
extension_CaN6_mp-656097,mp-656097,CaN6,True,0.07920592142857252,-0.19476508821428645,0.19476508821428645,1.449300000000008,endobondic,stable_on_hull,
extension_CaN6_mp-676,mp-676,CaN6,False,0.04061298999999963,-0.2333580196428581,0.2333580196428581,1.6982142857142821,endobondic,stable_on_hull,
extension_CaN_mp-1058549,mp-1058549,CaN,False,0.39816828843749974,-0.4413817726562499,0.4413817726562499,-2.456447500000003,exobondic,stable_on_hull,
extension_CaNi_mp-1059707,mp-1059707,CaNi,False,0.16564980624999937,0.023789325000000083,-0.023789325000000083,-1.9252649999999993,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CaO_exp_mp-1079707,mp-1079707,CaO,False,0.20976985500000023,-3.0962495374999994,3.0962495374999994,-2.212696875000002,exobondic,stable_on_hull,
extension_CaO_mp-2605,mp-2605,CaO,False,0.0,-3.3060193924999997,3.3060193924999997,-0.9524718750000014,exobondic,stable_on_hull,
extension_CaO_theo_mp-1181903,mp-1181903,CaO,True,2.7281320512499994,-0.5778873412500003,0.5778873412500003,-2.9971018750000016,exobondic,stable_on_hull,
extension_CdIn3_mp-1183674,mp-1183674,CdIn3,True,0.06416026750000015,0.06416026750000015,-0.06416026750000015,-6.877402500000005,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CdP4_mp-7904,mp-7904,CdP4,False,0.0,-0.12074253238095167,0.12074253238095167,-0.511723190476188,exobondic,stable_on_hull,
extension_CdSb3_mp-1183739,mp-1183739,CdSb3,True,0.13193314687499935,0.08399822218749975,-0.08399822218749975,-1.7559437500000001,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CoGe_mp-21237,mp-21237,CoGe,False,0.0,-0.07247457375000188,0.07247457375000188,-2.9618937499999856,exobondic,stable_on_hull,
extension_CoRe_mp-1225995,mp-1225995,CoRe,True,0.1217252000000002,0.11845653291666736,-0.11845653291666736,-1.0393624999999886,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CoSn_mp-20536,mp-20536,CoSn,False,0.0,-0.09587967583333305,0.09587967583333305,-5.0954616666666706,exobondic,stable_on_hull,
extension_Cr5Si3_mp-7506,mp-7506,Cr5Si3,False,0.05473733324999941,-0.12199586687500208,0.12199586687500208,0.7252837499999956,endobondic,stable_on_hull,
extension_CrRe3_mp-1183703,mp-1183703,CrRe3,True,0.13309992375000235,0.13309992375000235,-0.13309992375000235,-3.432474999999995,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CrW_mp-1226162,mp-1226162,CrW,True,0.12119496999999768,0.12119496999999768,-0.12119496999999768,-4.0598475,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Cs2S_exp_mp-1077814,mp-1077814,Cs2S,False,0.06672482000000102,-1.1257135284374986,1.1257135284374986,0.9554056250000015,endobondic,stable_on_hull,
extension_CsCl_exp_mp-573697,mp-573697,CsCl,False,0.007141250000000099,-2.2486625248275875,2.2486625248275875,0.8829825000000002,endobondic,stable_on_hull,
extension_CsF_exp_mp-8455,mp-8455,CsF,False,0.10877166999999943,-2.7259756223275873,2.7259756223275873,3.8464000000000045,endobondic,stable_on_hull,
extension_CsN3_exp_mp-510557,mp-510557,CsN3,False,0.0,-0.21685479031249955,0.21685479031249955,1.4024512499999986,endobondic,stable_on_hull,
extension_CsN3_mp-1225892,mp-1225892,CsN3,True,0.011297812499998727,-0.20555697781250082,0.20555697781250082,2.026351250000003,endobondic,stable_on_hull,
extension_CsN3_mp-510557,mp-510557,CsN3,False,0.0,-0.21685479031249955,0.21685479031249955,1.4024512499999986,endobondic,stable_on_hull,
extension_CsN3_theo_mp-1225892,mp-1225892,CsN3,True,0.011297812499998727,-0.20555697781250082,0.20555697781250082,2.026351250000003,endobondic,stable_on_hull,
extension_CsO2_exp_mp-1441,mp-1441,CsO2,False,0.03485998833333248,-0.9756556932183914,0.9756556932183914,0.06662416666666478,endobondic,stable_on_hull,
extension_CsO2_theo_mp-1096936,mp-1096936,CsO2,True,0.0940473483333335,-0.916468333218391,0.916468333218391,0.774327500000003,endobondic,stable_on_hull,
extension_CsP7_exp_mp-1201790,mp-1201790,CsP7,False,0.0,-0.24634146729166595,0.24634146729166595,-0.2977792708333302,exobondic,stable_on_hull,
extension_CsP7_mp-1201790,mp-1201790,CsP7,False,0.0,-0.24634146729166595,0.24634146729166595,-0.2977789583333301,exobondic,stable_on_hull,
extension_CsP7_mp-1213206,mp-1213206,CsP7,True,8.425187500016307e-05,-0.2462572154166658,0.2462572154166658,-0.26666708333332956,exobondic,stable_on_hull,
extension_CsP7_theo_mp-1213206,mp-1213206,CsP7,True,8.425187500016307e-05,-0.2462572154166658,0.2462572154166658,-0.26666708333332956,exobondic,stable_on_hull,
extension_CsRb_mp-1225895,mp-1225895,CsRb,True,0.03448047142241284,0.03448047142241284,-0.03448047142241284,-0.0048637499999998335,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Cu2S_mp-12087,mp-12087,Cu2S,False,0.09426421770833393,-0.11781005802083182,0.11781005802083182,-1.1547743749999988,exobondic,stable_on_hull,
extension_Cu2S_mp-553942,mp-553942,Cu2S,False,0.23845627437500028,0.026381998645833942,-0.026381998645833942,-1.335011041666662,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Cu3Te2_mp-1225676,mp-1225676,Cu3Te2,True,0.02125787800000012,-0.04610582399999998,0.04610582399999998,-0.45493066666666593,exobondic,stable_on_hull,
extension_Cu7Te4_mp-624307,mp-624307,Cu7Te4,False,0.1459016827272741,0.08466195363636136,-0.08466195363636136,-0.833159242424239,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CuH_mp-1225705,mp-1225705,CuH,True,0.09820546499999949,0.09820546499999949,-0.09820546499999949,-0.4439375000000019,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_CuNi_mp-1184069,mp-1184069,CuNi,True,0.05968355999999986,0.05968355999999986,-0.05968355999999986,-1.222854999999996,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ga2Au7_mp-571598,mp-571598,Ga2Au7,False,0.017660370925923985,-0.0849347496296273,0.0849347496296273,-11.064326851851852,exobondic,stable_on_hull,
extension_Ga3Hg_mp-1184289,mp-1184289,Ga3Hg,True,0.08707534437500186,0.08707534437500186,-0.08707534437500186,-1.4502864583333368,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ga3Pb_mp-1184425,mp-1184425,Ga3Pb,True,0.09109193937500137,0.09109193937500137,-0.09109193937500137,-2.8016781250000005,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ga3Re_mp-1188393,mp-1188393,Ga3Re,False,0.03857295171874853,-0.11071175874999994,0.11071175874999994,-1.278420000000004,exobondic,stable_on_hull,
extension_GaSb_mp-1224785,mp-1224785,GaSb,True,0.1847465150000005,-0.04452540500000168,0.04452540500000168,1.0895087500000002,endobondic,stable_on_hull,
extension_Ge3Mo5_mp-17094,mp-17094,Ge3Mo5,False,0.04250976249999994,-0.11120784687499707,0.11120784687499707,-4.378264999999999,exobondic,stable_on_hull,
extension_Ge3O_mp-1184665,mp-1184665,Ge3O,True,0.89046678375,0.08172090999999959,-0.08172090999999959,-2.2923896874999974,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_GeAs_mp-7591,mp-7591,GeAs,False,0.10544380666666875,0.04514922208333516,-0.04514922208333516,0.007549999999994839,endobondic,metastable_viable,
extension_GeSb_mp-9935,mp-9935,GeSb,True,0.04942549249999928,0.04942549249999928,-0.04942549249999928,-0.21105999999999892,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_GeTe_mp-938,mp-938,GeTe,False,0.0,-0.035467995000001196,0.035467995000001196,-1.0625158333333315,exobondic,stable_on_hull,
extension_H2CN2_mp-703527,mp-703527,H2CN2,False,0.18741764774999492,-0.12882059975000004,0.12882059975000004,1.1403812500000101,endobondic,stable_on_hull,
extension_H2CN5_mp-1212563,mp-1212563,H2CN5,True,0.1617986478124971,-0.03585025687500032,0.03585025687500032,3.057136562499995,endobondic,stable_on_hull,
extension_H3Pd4_mp-1224413,mp-1224413,H3Pd4,True,0.013056976428570621,-0.06352785660714387,0.06352785660714387,-2.188125714285708,exobondic,stable_on_hull,
extension_H4N_mp-1238814,mp-1238814,H4N,True,0.32451140000000045,0.045376278500000214,-0.045376278500000214,0.972632999999999,endobondic,metastable_viable,
extension_H9CN9_mp-1202455,mp-1202455,H9CN9,False,0.15232914070175418,-0.13740640664473713,0.13740640664473713,2.117253684210543,endobondic,stable_on_hull,
extension_HC2N3_mp-1103408,mp-1103408,HC2N3,True,0.28976179152776993,0.09954431479166577,-0.09954431479166577,4.081459999999997,endobondic,metastable_viable,
extension_HC2_mp-995184,mp-995184,HC2,True,0.1491960781249988,0.04271132354166459,-0.04271132354166459,-0.6802483333333479,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_HC3_mp-995200,mp-995200,HC3,True,0.13767401546874858,0.0578104495312477,-0.0578104495312477,-0.3999400000000115,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_HC6_mp-995202,mp-995202,HC6,True,0.08574633205357074,0.040110008660713604,-0.040110008660713604,-0.3498957142857161,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_HC_mp-995197,mp-995197,HC,True,0.10980436656249992,-0.04992276531250006,0.04992276531250006,-0.4698106250000098,exobondic,stable_on_hull,
extension_HN_mp-1224501,mp-1224501,HN,True,0.1923862111458332,-0.0402263901041664,0.0402263901041664,2.26862968749999,endobondic,stable_on_hull,
extension_HN_mp-23922,mp-23922,HN,False,0.16815524687499916,-0.06445735437500044,0.06445735437500044,2.5491090624999995,endobondic,stable_on_hull,
extension_HN_mp-720515,mp-720515,HN,False,0.14784463833333383,-0.08476796291666559,0.08476796291666559,2.3389855000000086,endobondic,stable_on_hull,
extension_Hf3Pb_mp-1184772,mp-1184772,Hf3Pb,True,0.0,-0.07151459250000869,0.07151459250000869,-2.7346974999999993,exobondic,stable_on_hull,
extension_HfCd_mp-1007758,mp-1007758,HfCd,False,0.0,-0.09590878000000203,0.09590878000000203,-0.9037950000000023,exobondic,stable_on_hull,
extension_HfCr2_mp-569624,mp-569624,HfCr2,False,0.10305479333333167,0.10305479333333285,-0.10305479333333285,-1.2985208333333382,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_HfCu3_mp-1184704,mp-1184704,HfCu3,True,0.07249532007622062,-0.08976723500000006,0.08976723500000006,-1.5767025000000023,exobondic,stable_on_hull,
extension_HfMg15_mp-1023478,mp-1023478,HfMg15,True,0.07120114031250013,0.07120114031250013,-0.07120114031250013,-0.44254812500000024,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_HfW2_mp-1224230,mp-1224230,HfW2,True,0.2690691899999962,0.10028667166667067,-0.10028667166667067,-7.285349999999994,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Hg3Pb_mp-1184700,mp-1184700,Hg3Pb,True,0.06834607812499627,0.06834607812499627,-0.06834607812499627,-1.4571200000000095,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Hg3Sb_mp-977242,mp-977242,Hg3Sb,True,0.12571606499999888,0.12571606499999888,-0.12571606499999888,-0.5801700000000043,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Hg5Pd2_mp-30721,mp-30721,Hg5Pd2,False,0.03967810749999523,-0.055587898928577725,0.055587898928577725,0.010913333333338724,endobondic,stable_on_hull,
extension_In2Te3_mp-1105025,mp-1105025,In2Te3,False,0.30775990697777544,-0.13883929155555658,0.13883929155555658,-2.3667219999999993,exobondic,stable_on_hull,
extension_In7Cu10_mp-646039,mp-646039,In7Cu10,False,0.0,-0.04382247382353158,0.04382247382353158,-3.067665294117654,exobondic,stable_on_hull,
extension_InNi_mp-20997,mp-20997,InNi,False,0.09218754000000118,-0.12101825999999605,0.12101825999999605,-0.22369500000000286,exobondic,stable_on_hull,
extension_InSn4_mp-1223653,mp-1223653,InSn4,True,0.14784555200000327,0.14784555200000113,-0.14784555200000113,-0.4245279999999966,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ir3Ru_mp-974358,mp-974358,Ir3Ru,True,0.0,-0.04101984375000711,0.04101984375000711,-11.896402499999994,exobondic,stable_on_hull,
extension_Ir4W_mp-1223666,mp-1223666,Ir4W,True,0.2319650820000021,-0.06465684299998883,0.06465684299998883,-14.282789999999995,exobondic,stable_on_hull,
extension_IrPd_mp-1223675,mp-1223675,IrPd,True,0.11000630500000597,0.11000630500000597,-0.11000630500000597,-6.181680000000007,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_K2O_exp_mp-971,mp-971,K2O,False,0.0,-1.2338780364999995,1.2338780364999995,-0.4357045833333366,exobondic,stable_on_hull,
extension_K2O_theo_mp-1223784,mp-1223784,K2O,True,0.19996455333333385,-1.0339134831666659,1.0339134831666659,-1.5638312500000013,exobondic,stable_on_hull,
extension_K2S_exp_mp-1022,mp-1022,K2S,False,0.0,-1.2478866567708333,1.2478866567708333,-0.3359177083333315,exobondic,stable_on_hull,
