kpoint_fail_frac,max_band_deviation,charge_spilling_pct,compound_id,delta_per_atom_eV,robust_z
0.037037037037037035,1.30729,0.57,extension_K3Rb_mp-976115,-0.3765281250000001,0.32654011836730074
,,0.44,extension_KCl_exp_mp-23289,0.7616274999999977,0.8562034205091394
,,0.28,extension_KF3_exp_mp-1544557,-1.151135937499998,0.03393899610671153
,,0.28,extension_KF3_theo_mp-2749823,-1.1505074999999991,0.0336465402473125
0.4375,8.9484,6.47,extension_KMg15_mp-1023498,0.008060625,0.5055161237721877
0.3888888888888889,9.88006,1.23,extension_KN2_anchor_mp-1071868,-0.1419549999999994,0.43570337623129535
0.4074074074074074,6.61195,5.28,extension_KN2_poly_mp-1180757,-1.004010000000001,0.0345289780220131
0.056,5.08699,1.22,extension_KN3_mp-827,1.8210012500000052,1.349204014015311
0.359375,9.07669,1.52,extension_KN3_theo_mp-636056,-2.3063125000000007,0.5715233292251378
,,2.18,extension_KP15_mp-1211471,-0.1160569419642838,0.4477555513793627
,,0.63,extension_KP_exp_mp-1058315,-2.1599638690476204,0.5034170901208193
0.08796296296296297,9.49474,0.64,extension_KP_theo_mp-1057787,-2.1366488690476206,0.492566992279905
0.7256515775034293,9.77652,14.51,extension_Li2O_exp_mp-1960,2.33658763888889,1.5891423697900529
0.6977777777777778,0.816569,20.31,extension_Li2O_theo_mp-755894,1.948129305555554,1.408365577004927
0.25,0.858536,2.17,extension_Li2S_exp_mp-1125,1.850453680555556,1.362910286937484
0.2857142857142857,9.71408,4.92,extension_Li2S_theo_mp-557142,1.505169513888891,1.2022254492256297
0.28703703703703703,8.41011,2.15,extension_Li3Ca_mp-976075,-0.8858549999999985,0.08951475157523028
0.77734375,8.21897,42.61,extension_Li3N_exp_mp-2341,1.84742625,1.3615014120614664
0.104,4.90012,0.72,extension_LiCl_exp_mp-22905,2.8030179166666684,1.8062049539570586
0.04081632653061224,7.36713,0.64,extension_LiCl_theo_mp-1185319,2.500459166666668,1.6654032366023623
0.10593538692712247,9.75859,27.67,extension_LiF_exp_mp-1138,4.467346666666674,2.5807333595734727
0.08339594290007513,8.1162,4.74,extension_LiF_theo_mp-1009009,4.513056666666659,2.6020054150016536
0.06790123456790123,8.55469,1.43,extension_LiN3_mp-2659,4.824237083333339,2.7468193960014373
,,2.1,extension_LiP5_exp_mp-2412,0.9043245238095244,0.9226103117783072
,,2.1,extension_LiP5_mp-2412,0.9043245238095244,0.9226103117783072
,,2.07,extension_LiP5_mp-32760,0.8692157738095242,0.906271758376111
,,2.07,extension_LiP5_theo_mp-32760,0.8692157738095242,0.906271758376111
0.027777777777777776,0.61873,1.21,extension_LiRh3_mp-1001787,-1.9151016666666625,0.3894656059528948
,,2.07,extension_LiS4_mp-1143546,-0.0896628333333303,0.4600385735140214
0.43,0.901473,9.49,extension_Li_mp-1018134,,
0.3333333333333333,2.31675,6.52,extension_Mg15Ni_mp-1023622,-0.2808399999999997,0.37107048587592795
0.104,8.08728,2.49,extension_Mg2Ge_mp-250,-1.3452699999999982,0.12428313388836186
,,3.21,extension_Mg3Al_mp-978271,-2.984377499999999,0.8870743304046168
,,2.99,extension_Mg3Ru2_mp-625,-1.9276305,0.3952961471280705
0.14583333333333334,9.84576,4.38,extension_Mg3Zr_mp-1094466,-1.6946962500000022,0.2868955722621055
0.056,0.0188241,6.0,extension_Mg5Sc_mp-1185837,-0.4705058333333329,0.28280572719073754
,,5.29,extension_Mg5Te_mp-1185828,-0.1671361111111108,0.4239848465594749
,,1.87,extension_MgAl2_mp-1102064,-6.896271666666661,2.7075518964194267
0.2311111111111111,8.89224,0.88,extension_MgCd_mp-11307,-2.136527499999997,0.4925105107855205
,,0.82,extension_MgCl2_exp_mp-23210,0.1568422222222179,0.5747545920024503
,,0.61,extension_MgCl2_theo_mp-569626,-0.0862350000000008,0.4616337837670333
,,0.6,extension_MgF2_exp_mp-1072956,0.0014516666666709,0.5024405138839978
,,0.66,extension_MgF2_theo_mp-1062842,0.0229000000000028,0.512421921355205
0.2,8.98852,1.34,extension_MgIn2_mp-1077016,-4.701525000000004,1.686182989305817
0.0102880658436214,6.98033,1.13,extension_MgO_exp_mp-549706,-1.417906875000004,0.15808614485161837
,,1.44,extension_MgO_theo_mp-1009127,-1.0763218749999997,0.0008772122570569642
0.016,7.00972,1.52,extension_MgPb2_mp-2016042,-2.725271666666668,0.766494289966346
0.0078125,1.74037,1.17,extension_MgS_exp_mp-1315,-0.3400615624999981,0.343510556756614
,,0.93,extension_MgS_theo_mp-13032,-0.4163215624999976,0.3080214526884982
0.16666666666666666,0.152551,4.73,extension_MgTi_mp-1094346,-1.59935916666667,0.24252856895804986
0.2375,7.98335,1.37,extension_MgTl3_mp-978262,-2.186008750000001,0.5155375922262575
,,7.65,extension_Mg_mp-153,,
,,0.79,extension_Mn2O7_mp-28338,-1.468709990421448,0.18172838259324103
0.005555555555555556,0.00131414,2.1,extension_Mn4B_mp-1221769,1.2987417011494216,1.1061601708507987
0.09504132231404959,7.99887,2.34,extension_Mn4Ga_mp-1221812,5.275693534482758,2.956913612852527
0.1527777777777778,9.55442,0.5,extension_MnO2_mp-510408,-0.527407902298858,0.2563252204085629
0.2890625,9.20482,2.63,extension_Mn_mp-35,,
0.028333333333333332,8.67879,1.25,extension_Mo2C_mp-1221498,-4.995275000000004,1.82288538007436
0.06277056277056277,9.75114,1.29,extension_MoPd2_mp-1206704,-5.539973333333331,2.076371556803915
0.07575757575757576,2.23136,1.12,extension_MoRu_mp-1221386,-2.280124999999993,0.5593364565161939
0.11194590533433509,8.56911,1.55,extension_Mo_mp-129,,
0.025,0.0170867,1.67,extension_N2O_mp-1180473,3.638294583333341,2.1949175234430625
0.0007936507936507937,2.08942,1.84,extension_N2_mp-1059834,,
,,1.58,extension_NO_mp-1180334,2.1371243750000115,1.4963181824058605
0.16964285714285715,8.7191,0.58,extension_Na2Cl_theo_mp-1077015,-0.3965083333333337,0.3172419319937849
0.064453125,7.90674,0.8,extension_Na2O_exp_mp-2352,-1.305681250000001,0.10585972359887157
,,0.8,extension_Na2O_theo_mp-1975297,-1.5618695833333325,0.22508204752627534
0.35185185185185186,8.28063,0.57,extension_Na3Hg_mp-1186050,-1.0242433333333347,0.0251129949075158
0.208,8.55926,0.42,extension_Na3In_mp-864758,-2.450375000000001,0.6385656719318384
0.048,3.28842,1.78,extension_Na3Mg_mp-982637,-0.0771625,0.4658558516487276
0.037037037037037035,0.0865289,1.65,extension_Na3Si34_mp-1221235,-0.4270356756756756,0.3030354275443963
,,1.13,extension_NaN3_exp_mp-22003,2.172628749999989,1.5128408477513575
,,1.14,extension_NaN3_mp-1066400,1.8936212499999967,1.3829991718624957
,,1.13,extension_NaN3_mp-22003,2.172628749999989,1.5128408477513575
,,1.26,extension_NaN3_mp-634410,2.902306249999993,1.8524107498450229
0.023809523809523808,4.34787,1.21,extension_NaN3_theo_mp-1065265,-1.7320137499999966,0.30426201130041813
,,2.22,extension_NaP15_mp-1194653,-0.0672444419642932,0.4704714167389822
,,1.96,extension_NaP5_mp-31086,-0.0198643650793641,0.4925206755814237
,,0.79,extension_NaS_exp_mp-409,-0.4910790624999994,0.2732315668063548
,,0.41,extension_NaS_theo_mp-1180106,-2.3998865624999977,0.6150698758044558
0.07871720116618076,7.80174,1.3,extension_Nb3Ni_mp-999394,-6.850482499999998,2.686242999212168
0.16796875,8.99419,1.19,extension_Nb4Rh_mp-1220441,-4.876056000000004,1.7674044530104114
0.0787037037037037,8.72625,0.97,extension_NbCd3_mp-11309,-6.465144999999994,2.506918548138895
0.055,7.70716,0.66,extension_NbO_anchor_mp-2692,-2.3178668749999964,0.5769003868807487
,,0.95,extension_NbO_poly_mp-634965,-3.1494918749999776,0.9639135808310026
0.029154518950437316,4.29806,1.75,extension_NbP_anchor_mp-9830,-2.4724113690476184,0.6488207334898545
0.07253086419753087,3.03011,1.8,extension_NbP_poly_mp-1220317,-1.173118869047629,0.04416918946386007
0.0625,5.34173,1.2,extension_NbZn16_mp-640041,-7.122330882352929,2.812753037660532
0.10142749812171299,9.54463,1.15,extension_Nb_mp-75,,
0.16666666666666666,1.60002,1.89,extension_Ni3Mo_mp-11506,-4.295426249999997,1.4971968786228624
0.046875,7.6459,1.95,extension_NiSb3_mp-1106023,-0.2135987500000018,0.4023625356912982
0.030496131087847066,9.88385,1.89,extension_Ni_mp-23,,
0.008571428571428572,2.08099,1.44,extension_O2_mp-1524462,,
,,1.47,extension_OsC_anchor_mp-7142,-2.0167674999999967,0.43677781863763704
,,1.5,extension_OsC_poly_mp-1009537,-2.3183875000000054,0.5771426700541789
0.028,5.52571,1.22,extension_OsC_poly_mp-1009539,-3.114102500000005,0.9474444330172128
0.056,6.15513,1.3,extension_OsC_poly_mp-999308,-2.9571925,0.8744232512793652
0.043683589138134596,3.56187,2.77,extension_Os_mp-49,,
,,2.19,extension_P4Se5_mp-2447,0.3563482275132333,0.6675986699461555
,,1.89,extension_PNO_mp-675742,0.6743917261904736,0.8156065223293749
1.0,0.452397,2.59,extension_PW3_mp-1209828,-11.879273809523806,5.02649081091592
,,2.46,extension_P_mp-568348,,
0.08,8.41654,1.37,extension_Pb2Au_mp-22795,-6.811814999999998,2.6682483108886195
0.18055555555555555,8.70715,2.17,extension_PbAu3_mp-982246,-10.803705000000004,4.525953525135565
,,1.57,extension_PbN6_mp-620058,1.6854557142857516,1.2861252096233404
,,1.57,extension_PbN6_mp-667338,1.694572023809554,1.2903676651361566
,,1.51,extension_Pb_mp-20483,,
0.22539444027047334,9.78321,1.38,extension_Pd_mp-2,,
0.2066115702479339,9.85588,1.73,extension_Pt_mp-126,,
,,2.08,extension_Rb2O_exp_mp-1394,0.7235354166666644,0.8384765137482161
0.05,0.783949,2.24,extension_Rb2O_theo_mp-2023482,-0.7591862500000012,0.14846256761152826
,,0.64,extension_Rb3In_mp-974948,-2.5986281250000007,0.7075582051281197
,,0.67,extension_Rb3Li_mp-974938,-0.7560447916666662,0.14992450757635092
0.2222222222222222,0.375712,2.09,extension_Rb3P11_mp-1173444,-0.000471615646261,0.5015454762999957
0.232,7.83271,1.67,extension_Rb3P_mp-974822,0.9067399404761902,0.9237343738482149
0.01749271137026239,8.00688,0.66,extension_RbCl_exp_mp-23299,1.792408750000001,1.3358979268389704
0.046875,9.65724,1.2,extension_RbF_exp_mp-2064,3.924386250000003,2.3280559568466024
0.09765625,9.88099,0.82,extension_RbF_theo_mp-11718,1.949701249999999,1.4090971125409644
0.20816326530612245,9.03895,1.33,extension_RbN3_exp_mp-581833,2.345006875000001,1.5930604283596996
,,1.29,extension_RbN3_theo_mp-1219567,0.12922187499999,0.5619009154096474
,,2.18,extension_RbP15_mp-1209298,-0.1065689732142809,0.45217096588715033
,,0.68,extension_RbP_exp_mp-1179688,-1.93145261904762,0.39707484606121646
0.16666666666666666,9.13616,0.67,extension_RbP_theo_mp-1058499,-1.91040261904762,0.3872788109099728
0.03333333333333333,9.29753,1.13,extension_RbS_exp_mp-558071,-0.321692812499998,0.35205881902190655
,,0.76,extension_RbS_theo_mp-1179684,-2.734715312499997,0.7708890779254524
,,0.44,extension_Rb_mp-70,,
,,2.42,extension_Re2Si_mp-669547,-2.646923333333325,0.7300333385471165
,,1.12,extension_Re3N5_mp-1080194,-2.0545162500000007,0.4543449484198484
0.02666666666666667,5.48159,1.32,extension_Re3Pd_mp-862586,-3.849486249999998,1.2896698517655896
,,2.58,extension_Re5Si3_mp-1105959,-1.9135568749999976,0.3887467065007334
,,1.28,extension_ReC_anchor_mp-1079494,-2.662481250000001,0.7372735237512436
,,1.38,extension_ReC_poly_mp-1009731,-1.9955149999999868,0.42688754609360363
0.05096418732782369,0.672122,2.89,extension_Re_mp-8,,
0.06886574074074074,9.9884,1.28,extension_Rh_mp-74,,
,,0.77,extension_RuC_anchor_mp-10030,-2.1301325,0.48953447065287575
0.028,2.17364,0.69,extension_RuC_poly_mp-1009787,-2.860482500000007,0.8294173339645571
0.09912536443148688,8.85623,1.3,extension_RuRh3_mp-974335,-4.136302500000004,1.4231454843996967
0.049586776859504134,9.04186,1.25,extension_Ru_mp-33,,
0.14285714285714285,4.74403,2.6,extension_S4N2_cod4031496,0.6645116666666766,0.8110086406005629
,,2.76,extension_S4N4_cod7017102,1.06550656249998,0.9976195714819092
,,2.38,extension_SN_anchor_mp-236,0.1439684375000176,0.5687635208543164
,,2.4,extension_SN_poly_mp-1078816,-1.2463253124999918,0.07823726040717971
,,2.66,extension_SN_poly_mp-1173453,-0.7054240624999988,0.1734818682556032
,,2.73,extension_SN_poly_mp-684642,0.7256326041666874,0.839452481561469
,,2.46,extension_S_mp-77,,
,,1.97,extension_Sb2S5_mp-1359089,-0.4567900892857151,0.28918862081619723
0.0058309037900874635,2.40214,2.29,extension_Sb_mp-104,,
0.16034985422740525,0.66874,2.35,extension_ScOs3_mp-981384,-2.673223750000004,0.7422727592672658
0.014814814814814815,4.54161,2.52,extension_Sc_mp-67,,
,,1.75,extension_Se_mp-14,,
0.061224489795918366,9.3022,1.3,extension_Si3H_mp-995193,-0.0398187500000073,0.4832345066453635
0.3977272727272727,9.59527,2.44,extension_Si3Pt_mp-972763,-0.4837062500000009,0.27666265138656926
0.020833333333333332,9.19811,2.48,extension_Si3W5_mp-31219,-10.167215625000008,4.229750565948245
0.03333333333333333,1.23167,1.28,extension_SiH2_mp-1192532,-0.0980369999999973,0.4561414889045657
,,1.41,extension_SiO2_anchor_mp-9258,3.3331550000000334,2.052914764090619
,,1.35,extension_SiO2_poly_mp-10064,2.17348916666667,1.5132412597186509
0.1,3.9178,1.52,extension_SiO2_poly_mp-556044,0.0958272222222227,0.5463600511590733
0.109375,9.46633,1.55,extension_SiO2_poly_mp-638049,0.3849063888888733,0.6808887769623388
0.16666666666666666,0.42558,1.72,extension_SiTc3_mp-972784,-2.525182500000005,0.6733788263060284
0.00390625,4.76972,2.15,extension_SiTe2_mp-2755,0.5602738888888901,0.7624995225388658
0.027777777777777776,7.12048,1.03,extension_Sn3S_mp-1187038,-4.045278281249993,1.3807855582006656
0.1388888888888889,6.00829,1.06,extension_Sn3Se_mp-1187055,-3.890402499999995,1.3087110405188933
0.064453125,8.91671,1.34,extension_SnP_mp-475,-1.2021488690476223,0.057678875945595835
,,1.31,extension_SnPb3_mp-1187118,-5.195581249999997,1.9161018677709751
,,1.1,extension_Sn_mp-623511,,
,,0.92,extension_Snalpha_mp-117,,
0.144,7.75018,3.57,extension_Sr3N2_mp-1013529,-2.4326070000000013,0.6302969805984752
,,2.63,extension_Sr3P4_exp_mp-14288,-1.047186564625852,0.014435907010859575
,,2.61,extension_Sr3P4_theo_mp-682953,-1.079343707482995,0.00052905744482392
0.43415637860082307,21.6694,2.19,extension_SrB2_mp-1008755,-2.788526111111107,0.7959310007145701
,,1.06,extension_SrF2_exp_mp-1102240,-0.5421183333333337,0.2494794294582698
,,1.02,extension_SrF2_theo_mp-1102911,-0.1480550000000002,0.4328646202017184
0.075,1.47614,1.65,extension_SrN6_mp-2131,1.8720071428571552,1.372940618259929
0.2265625,9.05735,2.44,extension_SrN_exp_mp-1058586,-2.077675,0.4651223322231196
,,1.01,extension_SrO10_mp-1208655,-2.679522045454536,0.7452037960209719
0.08888888888888889,6.42306,1.69,extension_SrO2_exp_mp-726705,-1.920519166666668,0.39198674706605
0.08888888888888889,9.78544,1.63,extension_SrO2_theo_mp-2763179,-1.752209999999997,0.3136607369499815
0.23615160349854228,9.74191,1.98,extension_SrS_exp_mp-10627,-0.1088340624999975,0.45111686164660003
,,3.84,extension_Sr_mp-139,,
0.14857142857142858,7.40345,3.26,extension_TaBe12_mp-567842,-2.2281800000000307,0.5351628201299239
0.292,8.16041,1.38,extension_TaN_anchor_mp-1497,-3.469009166666666,1.1126072920232621
,,0.95,extension_TaN_poly_mp-1009831,-1.5921975000000064,0.23919574528070417
,,1.51,extension_TaN_poly_mp-1009833,-2.8766025000000024,0.8369190958000917
0.07513148009015777,9.76507,2.29,extension_Ta_mp-50,,
0.15160349854227406,9.49296,1.78,extension_Tc3Mo_mp-1187395,-4.943746250000006,1.7989054538843539
0.14285714285714285,0.318647,1.88,extension_Tc3Os_mp-862779,-3.7992862500000086,1.2663082857517023
0.08666666666666667,0.914004,1.24,extension_Tc3W_mp-1187398,-7.079180000000008,2.7926719184046456
0.07575757575757576,3.12631,1.77,extension_Tc_mp-113,,
0.48148148148148145,8.23618,1.02,extension_Te2Pd7_mp-1217443,-4.945139629629632,1.7995538907409263
,,2.02,extension_Te_mp-19,,
0.052,8.60783,2.32,extension_Ti2Cu_mp-742,-0.718290000000002,0.1674944489680148
0.04666666666666667,7.39335,2.29,extension_Ti3Nb_mp-1217091,-1.4185012499999967,0.1583627490508084
0.023809523809523808,0.575406,2.28,extension_TiMo2_mp-1216675,-3.375598333333336,1.0691367073752684
,,0.47,extension_TiO2II_mp-1439,-0.6461000000000053,0.20108949778360857
,,0.5,extension_TiO2OII_mp-9173,-0.6509166666666827,0.19884796638320026
,,0.47,extension_TiO2baddeleyite_mp-430,-0.6266658333333387,0.21013357283357506
0.07166666666666667,2.39105,2.97,extension_Ti_mp-46,,
0.125,7.99604,1.41,extension_Tl3Au_mp-1080569,-6.136671249999998,2.35405677135691
0.01749271137026239,3.63624,1.05,extension_TlAs_mp-1007770,-0.5143275000000056,0.26241244514547346
0.19907407407407407,9.08673,1.28,extension_TlAu3_mp-1187508,-11.142267500000004,4.683510301900075
0.03429355281207133,3.43227,1.03,extension_TlC_anchor_mp-567465,-3.140372500000012,0.9596696987380318
0.10590277777777778,0.811025,1.06,extension_TlC_poly_mp-1058887,-3.3638225000000013,1.0636565896903025
0.00625,0.010242,0.61,extension_TlN_anchor_mp-1017982,-1.2879599999999982,0.09761278830556969
0.03429355281207133,4.61138,0.79,extension_TlN_poly_mp-1002222,0.1390325000000007,0.5664664844051712
0.017578125,0.0602274,0.65,extension_TlN_poly_mp-1007778,-0.732997499999998,0.16065002203277123
0.009375,2.62181,1.58,extension_Tl_mp-82,,
0.11574074074074074,9.83665,2.63,extension_V_mp-146,,
0.0625,7.22365,1.0,extension_W9C4_mp-684989,-13.726525384615387,5.886145982544775
,,1.09,extension_WBr5_mp-1436789,-1.8226983333333329,0.34646388141962237
0.095,0.695704,1.51,extension_WC_anchor_mp-13136,-6.268437500000012,2.4153768101572752
0.152,25.0945,1.18,extension_WC_poly_mp-1008630,-5.940042499999986,2.262551681250248
0.00823045267489712,0.646727,1.18,extension_WC_poly_mp-1008635,-7.731547500000008,3.0962640780972333
0.07738542449286251,15.9763,1.87,extension_W_mp-91,,
,,1.6,extension_Y3Co_mp-1105598,-2.9096656250000006,0.8523056770214668
0.00625,2.35368,1.6,extension_Y_mp-112,,
0.2125,8.32621,1.14,extension_Zn13Rh_mp-13447,-6.820618928571436,2.672345393727329
0.18518518518518517,8.91284,1.29,extension_Zn2Ag_mp-1093999,-7.150766666666674,2.825986194082889
0.37333333333333335,9.04014,1.35,extension_Zn3Au_mp-1188000,-8.66530875,3.5308084024615636
,,0.82,extension_Zn3N2_mp-1524551,-4.296067999999987,1.4974955297182646
,,0.82,extension_Zn3N2_mp-9460,-4.427874749999985,1.55883441599718
0.5046296296296297,21.1822,1.2,extension_Zn7Tc_mp-1206378,-6.232846249999993,2.398813715806829
0.10330578512396695,8.47462,1.38,extension_Zn_mp-79,,
,,1.42,extension_Zr3Fe_mp-31205,-1.5835700000000017,0.23518076697821483
0.2916666666666667,9.84605,0.98,extension_ZrHg3_mp-1608,1.107718749999993,1.0172638504634302
0.0024691358024691358,0.00029441,1.87,extension_Zr_mp-131,,
,,2.23,gasref_CaO_sphalerite,,
,,1.07,gasref_Cl2_dimerbox,,
,,0.73,gasref_F2_dimerbox,,
,,2.23,gasref_H2_dimerbox,,
,,2.05,gasref_N2_dimerbox,,
,,1.41,gasref_O2_dimerbox,,
0.17777777777777778,9.73408,1.19,gasref_ZnSn_NiAs,-5.013747499999997,1.8314819244606444
0.015625,6.68216,1.45,hull_covalent_Si_mp-149,,
0.052734375,7.13453,0.3,hull_ionic_NaCl_mp-22862,0.3735475000000003,0.6756026926471621
0.192,6.14821,2.15,hull_metallic_AlNi_mp-1487,3.0197300000000045,1.9070562217020761
0.027777777777777776,0.486346,1.05,metastable_covalent_C_rhombohedral_mp-169,,
0.037109375,6.5866,0.74,metastable_ionic_LiBr_mp-23259,4.058229166666671,2.3903424136832605
0.184,0.958757,1.56,metastable_metallic_BeCu_mp-2323,5.037086249999994,2.845872978831817
0.6111111111111112,8.55578,11.06,theo_metastable_Al4Si_mp-1228120,0.6603129999999993,0.8090547077618395
0.08888888888888889,8.90291,2.26,theo_metastable_AlSb_mp-1023918,-4.166435000000003,1.4371682411310434
,,1.56,theo_metastable_B3Ir2_mp-1228647,-6.439124000000004,2.494809159508472
0.5138888888888888,9.27948,1.63,theo_metastable_B6Pb_mp-1096825,-2.1018785714285717,0.47638594440838916
1.0,1.51013,2.63,theo_metastable_BPd5_mp-1228665,-7.324416111111108,2.906797408418833
0.3760932944606414,9.07273,1.74,theo_metastable_BeAu3_mp-983539,-11.26242937500001,4.739430014552779
0.07407407407407407,8.39761,1.02,theo_metastable_BeCl2_mp-1190080,1.9870758333333327,1.426490116441032
0.04421768707482993,6.51852,1.52,theo_metastable_CaGe2_mp-643542,-1.450683333333333,0.17333932005193034
0.4375,9.12736,2.0,theo_metastable_CoSe2_mp-1390196,-0.6308166666666631,0.20820190018558454
,,1.02,theo_metastable_Cr2C_mp-1226378,-0.2590083333333386,0.38123028511948365
0.04604486422668241,3.08233,1.46,theo_metastable_CrMo_mp-1226200,-1.3396875,0.1216852067514592
,,0.95,theo_metastable_Ga2Se3_mp-1224809,1.4066290000000052,1.1563676659535564
0.012244897959183673,0.00572992,1.05,theo_metastable_GeS_mp-12910,-1.2556515624999962,0.08257741588600773
,,1.28,theo_metastable_HCl_mp-684609,0.9904674999999994,0.9626986549039434
0.018333333333333333,6.51824,1.55,theo_metastable_HfMo_mp-1224314,-2.3153750000000013,0.575740743408423
0.32,7.50834,1.49,theo_metastable_IN2_mp-1097011,-0.0785883333333359,0.465192311817223
0.10204081632653061,2.81099,1.11,theo_metastable_InSe2_mp-1232036,-1.4409099999999977,0.1687911054733947
,,1.18,theo_metastable_IrCl3_mp-729507,-1.8955243750000008,0.38035492484444977
,,1.02,theo_metastable_K5As4_mp-684799,-0.4922911111111144,0.27266751593702
0.075,5.10149,0.88,theo_metastable_KSn3_mp-1185151,-3.779799999999998,1.2572399726891832
0.8367346938775511,9.03578,3.76,theo_metastable_Li3Ag_mp-976408,-0.6531675000000039,0.1978004964329482
0.041666666666666664,3.66677,1.51,theo_metastable_LiTl3_mp-1185253,-1.4423716666666602,0.169471321057529
0.22916666666666666,6.85056,6.47,theo_metastable_Mg15B_mp-1023515,-0.7179247916666665,0.1676644059119997
,,0.61,theo_metastable_MgF2_mp-560236,-0.3906166666666666,0.3199837359731712
0.046875,9.74868,1.28,theo_metastable_MgSn_mp-1094669,-1.385364999999998,0.14294213765981617
0.08333333333333333,0.281689,1.35,theo_metastable_MgSn_mp-1094801,-0.8961399999999982,0.084728422761428
0.027,9.4817,1.09,theo_metastable_MnN_mp-1009130,2.1223293965517147,1.4894330456390477
,,0.62,theo_metastable_Na2Cl_mp-990084,-0.2472350000000007,0.3867092393798488
0.015625,2.64488,0.71,theo_metastable_Na3Cl_mp-1064484,-0.1382487500000004,0.4374281532041831
,,0.89,theo_metastable_NbRh2_mp-1220414,-5.27339833333333,1.9523155914622143
,,0.92,theo_metastable_NbS2_mp-774873,-1.99676208333333,0.42746790106604826
0.32,9.97689,0.93,theo_metastable_PtCl2_mp-1219748,-1.841121666666666,0.35503754512206476
0.027777777777777776,2.00676,0.47,theo_metastable_Sc2O3_mp-755313,0.0829567500000166,0.5403705215485347
0.6180758017492711,8.62559,1.9,theo_metastable_ScTc3_mp-867262,-2.444692499999997,0.6359212078108416
0.577259475218659,2.29962,1.45,theo_metastable_SiAu3_mp-1186998,-10.873426250000009,4.558399692156406
1.0,0.817284,1.74,theo_metastable_Sn7Pd5_mp-1219006,-2.7505366666666595,0.7782518589970392
,,0.76,theo_metastable_SnBr2_mp-978985,-1.528763333333328,0.20967539723050785
,,2.32,theo_metastable_Sr3As4_mp-678007,-0.7459835714285761,0.15460669603795354
,,2.96,theo_metastable_Sr3Sn_mp-1187136,-1.6013937499999988,0.24347540268020776
0.296,9.64162,1.46,theo_metastable_SrTl3_mp-1206636,-2.20567125,0.5246879267232324
,,1.63,theo_metastable_Ta4C3_mp-1218000,-5.556173571428575,2.08391065902907
0.0027434842249657062,0.3043,2.22,theo_metastable_TaP_mp-1187244,-1.2039838690476152,0.05853282960367008
0.006666666666666667,0.00139601,2.67,theo_metastable_TaRe_mp-1217894,-2.6081325000000035,0.7119812546098597
0.07666666666666666,9.79519,1.5,theo_metastable_TcW_mp-1217337,-3.711692499999991,1.2255447962491166
0.023809523809523808,0.575406,2.28,theo_metastable_TiMo2_mp-1216675,-3.375598333333336,1.0691367073752684
0.08095238095238096,7.93614,2.41,theo_metastable_TiNi_mp-1067248,-1.6587150000000044,0.2701509836737128
0.111328125,6.74776,2.41,theo_metastable_TiSi2_mp-570991,1.3340016666666643,1.1225690953941978
0.04666666666666667,9.90859,1.48,theo_metastable_TiW_mp-1216621,-3.4600974999999927,1.108460071124312
0.056,4.65379,1.38,theo_metastable_Tl3Ga_mp-1187539,-3.376731874999998,1.0696642234803526
0.984,4.0281,6.34,theo_metastable_Tl4Sn_mp-1216560,1.8362980000000009,1.3563226601293132
0.3055555555555556,6.79453,2.23,theo_metastable_VCo3_mp-1095057,-8.837857499999988,3.6111073867990005
0.049586776859504134,8.78425,0.87,theo_metastable_VN_mp-1017532,-1.6291025000000108,0.25637021925964437
,,1.59,theo_metastable_Y3Co_mp-1189329,-2.883478750000002,0.8401190951686777
0.7175925925925926,10.11,2.22,theo_metastable_YAg3_mp-1187811,-5.207958749999992,1.921861982976888
0.056,7.0438,1.27,theo_metastable_ZnPb3_mp-1187949,-5.826411249999999,2.2096711245148737
0.027047332832456798,0.851877,1.27,theo_metastable_Zn_mp-2647117,,
0.05555555555555555,4.20934,1.48,theo_metastable_Zr3Be_mp-1188016,-1.879543125000012,0.3729177330743451
0.22916666666666666,9.66174,1.27,theo_metastable_Zr3Ge_mp-1188039,-1.6673762499999984,0.27418166820832807
0.23333333333333334,0.752746,1.74,theo_metastable_ZrO2_mp-775909,-0.5516691666666631,0.24503475966934038
0.07613168724279835,6.68415,1.97,theo_metastable_ZrTi_mp-1215236,-0.2532800000000055,0.38389607869152037
